Datetime,USGS_flow,variable,USGS_ID,measurement_unit,qualifiers,series
2000-04-27,68.697914,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-04-28,83.416664,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-04-29,87.1875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-04-30,79.489586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-01,83.78958,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-02,108.1125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-03,153.80208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-04,190.67708,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-05,270.64584,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-06,255.88542,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-07,223.57292,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-08,177.88542,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-09,154.76042,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-10,152.51042,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-11,135.34375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-12,118.01667,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-13,117.933334,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-14,116.875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-15,134.27083,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-16,147.25,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-17,140.09375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-18,136.8125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-19,178.29167,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-20,219.05208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-21,287.77084,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-22,339.95834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-23,420.20834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-24,366.125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-25,344.5521,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-26,308.8854,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-27,293.8854,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-28,334.4896,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-29,347.8229,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-30,300.45834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-05-31,252.95833,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-01,217.88542,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-02,213.64583,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-03,200.59375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-04,190.625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-05,165.82292,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-06,155.46875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-07,138.85417,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-08,130.4375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-09,125.65625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-10,100.59583,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-11,86.3125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-12,80.78125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-13,80.739586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-14,72.520836,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-15,67.833336,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-16,82.5625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-17,78.072914,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-18,125.177086,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-19,149.79167,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-20,106.89375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-21,68.979164,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-22,61.59375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-23,57.666668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-24,56.302082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-25,56.75,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-26,65.197914,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-27,85.80625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-28,85.875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-29,73.239586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-06-30,66.0625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-01,64.395836,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-02,55.177082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-03,49.958332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-04,44.864582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-05,40.604168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-06,36.635418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-07,34.916668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-08,54.104168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-09,54.260418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-10,58.395832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-11,63.739582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-12,51.1875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-13,47.479168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-14,45.0625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-15,45.645832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-16,53.85,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-17,45.583332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-18,38.916668,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-19,34.770832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-20,31.65625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-21,29.40625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-22,27.010416,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-23,24.239584,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-24,21.947916,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-25,38.645832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-26,30.520834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-27,21.552084,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-28,19.6875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-29,17.979166,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-30,17.28125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-07-31,38.177082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-01,38.614582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-02,39.8125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-03,39.0,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-04,40.020832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-05,43.635418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-06,43.760418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-07,30.177084,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-08,29.020834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-09,27.708334,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-10,30.125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-11,28.645834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-12,26.53125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-13,25.895834,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-14,25.510416,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-15,32.71875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-16,40.895832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-17,43.072918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-18,53.583332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-19,60.989582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-20,51.114582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-21,43.854168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-22,45.0625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-23,43.770832,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-24,43.260418,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-25,50.114582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-26,70.375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-27,71.375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-28,61.6875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-29,58.78125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-30,97.94583,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-08-31,119.114586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-01,117.645836,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-02,120.71875,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-03,98.666664,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-04,87.7125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-05,79.302086,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-06,72.4375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-07,68.052086,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-08,72.072914,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-09,73.989586,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-10,64.072914,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-11,60.0625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-12,56.8125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-13,53.958332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-14,51.78125,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-15,50.197918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-16,48.822918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-17,48.677082,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-18,51.322918,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-19,47.614582,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-20,46.479168,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-21,55.958332,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-22,97.41458,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-23,88.38333,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-24,76.854164,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-25,74.4375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-26,69.395836,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-27,64.666664,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-28,61.75,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-29,62.139786,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-09-30,57.25,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-01,55.9375,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-02,68.104164,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-03,81.927086,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-04,80.81443,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-05,79.37113,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-06,63.70103,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-07,60.742268,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-08,57.72165,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-09,56.051548,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-10,78.93196,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-11,66.8866,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-12,58.85567,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-13,52.494846,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-14,51.041237,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-15,49.01031,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-16,47.4433,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-17,47.237114,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-18,48.70103,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-19,48.70103,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-20,48.051548,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-21,49.948452,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-22,49.804123,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-23,47.474228,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-24,49.381443,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-25,47.917526,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-26,47.206184,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-27,51.195877,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-28,54.206184,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-29,50.129032,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-30,53.082474,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-10-31,54.97938,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-01,48.896908,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-02,45.835052,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-03,29.094845,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-04,44.1567,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-05,45.329895,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-06,40.773197,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-07,39.639175,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-08,48.03093,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-09,47.309277,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-10,45.958763,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-11,52.092785,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-12,77.67857,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-11-30,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-01,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-02,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-09,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-10,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-11,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-12,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-30,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2000-12-31,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-01,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-02,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-09,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-10,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-11,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-12,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-30,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-01-31,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-01,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-02,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-09,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-10,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-11,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-12,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-02-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-01,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-02,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-09,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-10,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-11,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-12,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-30,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-03-31,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-01,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-02,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-03,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-04,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-05,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-06,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-07,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-08,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-09,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-10,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-11,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-12,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-13,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-14,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-15,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-16,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-17,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-18,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-19,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-20,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-21,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-22,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-23,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-24,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-25,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-26,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-27,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-28,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-29,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-04-30,,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-05-01,135.25278,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-05-02,105.10625,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-05-03,97.30417,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-05-04,95.29584,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-05-05,97.00208,streamflow,9292000,ft3/s,"['A', '[91]']",0
2001-05-06,106.57917,streamflow,9292000,ft3/s,"['A', '[91]']",0
